per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2022-11-01,Other,Mission,1,-122.41682434082031,37.75233840942383
2025-01-01,Motor Vehicle Theft,Excelsior,1,-122.44332122802734,37.711910247802734
2021-05-01,Larceny Theft,Russian Hill,2,-122.41942596435547,37.801063537597656
2018-03-01,Motor Vehicle Theft,Pacific Heights,1,-122.42561605450139,37.78995188493875
2022-05-01,Larceny Theft,Bayview Hunters Point,1,-122.40583815976386,37.74239176061754
2023-11-01,Malicious Mischief,Mission,1,-122.42638397216797,37.764644622802734
2021-03-01,Motor Vehicle Theft,Presidio Heights,1,-122.44883578194849,37.788856510753625
2020-02-01,Robbery,Noe Valley,1,-122.43400573730469,37.75049591064453
2022-10-01,Non-Criminal,Potrero Hill,1,-122.39178466796875,37.76414108276367
2022-06-01,Disorderly Conduct,Hayes Valley,1,-122.42451370094967,37.776687555001864
2018-11-01,Larceny Theft,Bernal Heights,1,-122.42740101460274,37.73450732643151
2020-11-01,Disorderly Conduct,Nob Hill,1,-122.41865587356023,37.78890961112855
2018-01-01,Burglary,Financial District/South Beach,1,-122.40357988072867,37.78842726061901
2024-04-01,Larceny Theft,Potrero Hill,1,-122.3982162475586,37.759910583496094
2022-01-01,Larceny Theft,Hayes Valley,1,-122.42451370094967,37.776687555001864
2025-01-01,Drug Offense,Bayview Hunters Point,1,-122.38548278808594,37.73298263549805
2020-10-01,Other Miscellaneous,South of Market,1,-122.40406799316406,37.77727127075195
2021-01-01,Fraud,Portola,1,-122.4129854934649,37.72917261883452
2021-08-01,Warrant,Mission,1,-122.40462493896484,37.76595687866211
2023-01-01,Assault,Mission,2,-122.41811812009416,37.7603010605011
2018-03-01,Larceny Theft,Russian Hill,3,-122.42122998219767,37.7932578668955
2023-01-01,Missing Person,Nob Hill,1,-122.41775911968622,37.79280364243196
2021-08-01,Larceny Theft,Mission,1,-122.42057800292969,37.76499557495117
2020-05-01,Motor Vehicle Theft,Bernal Heights,1,-122.41493225097656,37.73479461669922
2021-11-01,Assault,nan,1,-122.42008306742426,37.708311265041836
2020-09-01,Other Miscellaneous,Tenderloin,1,-122.41827098126804,37.787037946181535
2022-10-01,Robbery,Pacific Heights,1,-122.43548556515391,37.788696939233134
2021-02-01,Larceny Theft,Bernal Heights,1,-122.426265956908,37.73251803986587
2019-03-01,Other Miscellaneous,Outer Mission,1,-122.45824432373047,37.70899963378906
2018-04-01,Suspicious Occ,Bayview Hunters Point,1,-122.3945869789376,37.752426800122734
2021-04-01,Larceny Theft,Bernal Heights,1,-122.40671092691713,37.743351787786544
2020-01-01,Other,Tenderloin,1,-122.41927337646484,37.7835693359375
2018-08-01,Larceny Theft,Pacific Heights,3,-122.43016815185547,37.78744125366211
2019-03-01,Assault,Potrero Hill,1,-122.39667535949232,37.754706578836675
2020-01-01,Burglary,Marina,1,-122.4454574584961,37.80442428588867
2020-08-01,Malicious Mischief,Mission Bay,1,-122.39582644128664,37.76716595597136
2020-05-01,Assault,Bayview Hunters Point,1,-122.38921984741467,37.73585632338393
2022-10-01,Other Miscellaneous,Tenderloin,1,-122.41588253952085,37.78351564008561
