per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2018-07-01,Non-Criminal,Mission,1,-122.41403198242188,37.76215744018555
2021-02-01,Burglary,Oceanview/Merced/Ingleside,1,-122.46123504638672,37.72001647949219
2019-07-01,Civil Sidewalks,Haight Ashbury,1,-122.44693756103516,37.7700080871582
2021-10-01,Assault,South of Market,2,-122.40806579589844,37.783992767333984
2023-11-01,Motor Vehicle Theft,South of Market,1,-122.39385728756909,37.777977131485756
2019-11-01,Missing Person,Lone Mountain/USF,1,-122.4511633003519,37.77424873347629
2021-04-01,Non-Criminal,Nob Hill,3,-122.4188461303711,37.78982925415039
2019-09-01,Assault,Bayview Hunters Point,1,-122.38385037661996,37.74237875090492
2023-04-01,Fraud,Financial District/South Beach,1,-122.4019546508789,37.79295349121094
2021-07-01,Assault,Castro/Upper Market,2,-122.42745971679688,37.76877212524414
2019-06-01,Other Miscellaneous,Russian Hill,1,-122.42158275659317,37.79502734453366
2018-06-01,Other Miscellaneous,Mission,1,-122.41229339731693,37.76419337493879
2022-07-01,Suspicious Occ,Haight Ashbury,1,-122.44712270165475,37.770934640386386
2023-09-01,Motor Vehicle Theft,Bayview Hunters Point,2,-122.38169092483305,37.72780466128588
2018-01-01,Civil Sidewalks,Hayes Valley,1,-122.42912798697296,37.769456127696515
2024-07-01,Motor Vehicle Theft,Tenderloin,3,-122.42119598388672,37.784751892089844
2022-12-01,Fraud,Noe Valley,1,-122.42903900146484,37.74516677856445
2018-08-01,Other Miscellaneous,Financial District/South Beach,1,-122.39878845214844,37.78720474243164
2023-02-01,Robbery,Mission,1,-122.42328145664861,37.76646479082014
2025-03-01,Courtesy Report,West of Twin Peaks,1,-122.47454833984375,37.721195220947266
2020-02-01,Larceny Theft,Excelsior,1,-122.42530059814453,37.72438049316406
2019-10-01,Malicious Mischief,Hayes Valley,1,-122.42432403564453,37.775753021240234
2023-04-01,Recovered Vehicle,Mission,1,-122.41702581621057,37.76036702181753
2025-01-01,Malicious Mischief,South of Market,1,-122.4076919555664,37.7801628112793
2024-05-01,Other Miscellaneous,Visitacion Valley,2,-122.41828155517578,37.71234893798828
2019-02-01,Burglary,Excelsior,1,-122.43498229980469,37.71023941040039
2025-03-01,Larceny Theft,Mission,1,-122.42288208007812,37.760013580322266
2023-02-01,Miscellaneous Investigation,Potrero Hill,1,-122.3909219438038,37.75521390152421
2018-02-01,Suspicious Occ,Russian Hill,1,-122.42176818847656,37.79594421386719
2021-01-01,Malicious Mischief,Outer Richmond,1,-122.47803327896139,37.77659524307914
2020-11-01,Malicious Mischief,Financial District/South Beach,1,-122.3883056640625,37.78179931640625
2019-09-01,Other Miscellaneous,Financial District/South Beach,1,-122.39891052246094,37.789634704589844
2018-08-01,Other Miscellaneous,Mission,1,-122.42576599121094,37.75822830200195
2020-09-01,Non-Criminal,Castro/Upper Market,1,-122.43082439591676,37.766013730057786
2018-04-01,Burglary,Mission Bay,1,-122.39403506751226,37.776332975565595
2020-09-01,Burglary,Financial District/South Beach,4,-122.39117965917615,37.78745518601511
2018-07-01,Lost Property,Japantown,1,-122.42824149689217,37.786246576578144
2019-07-01,Assault,Bernal Heights,1,-122.42168044914007,37.74282117323275
2019-09-01,Burglary,Nob Hill,1,-122.42269416444952,37.79217464375832
2024-05-01,Motor Vehicle Theft,Potrero Hill,1,-122.4024429321289,37.76350402832031
2019-07-01,Fraud,Castro/Upper Market,1,-122.42894856756236,37.76750445867602
2018-12-01,Lost Property,Russian Hill,1,-122.42176818847656,37.79594421386719
2021-09-01,Miscellaneous Investigation,Financial District/South Beach,1,-122.39568328857422,37.7896614074707
2020-11-01,Non-Criminal,Bayview Hunters Point,1,-122.38986446334408,37.73716953069777
2020-07-01,Malicious Mischief,Hayes Valley,1,-122.43448332106492,37.77541686019655
2023-03-01,Malicious Mischief,Inner Sunset,1,-122.45440402369178,37.7652329257751
2018-02-01,Motor Vehicle Theft,Bernal Heights,1,-122.4214859008789,37.74312210083008
2019-05-01,Warrant,Bayview Hunters Point,1,-122.38094329833984,37.73876190185547
2021-03-01,Other Miscellaneous,North Beach,1,-122.4104995727539,37.80696105957031
2023-12-01,Larceny Theft,Nob Hill,1,-122.41354370117188,37.788597106933594
2024-10-01,Larceny Theft,Mission,1,-122.4091567993164,37.761817932128906
2024-04-01,Vehicle Impounded,Western Addition,1,-122.43214416503906,37.780494689941406
2023-01-01,Malicious Mischief,Potrero Hill,1,-122.38855639968526,37.76049100756587
2023-01-01,Non-Criminal,Outer Richmond,1,-122.47616577148438,37.78047561645508
2020-09-01,Other Offenses,Tenderloin,1,-122.41780582056246,37.784709803078236
2023-09-01,Robbery,Tenderloin,1,-122.41114044189453,37.78507614135742
2025-04-01,Assault,Outer Mission,2,-122.4462661743164,37.718265533447266
2020-12-01,Larceny Theft,Haight Ashbury,1,-122.451295535071,37.76659150244466
2019-10-01,Other,South of Market,1,-122.40816079455212,37.7805353858225
2021-06-01,Recovered Vehicle,Oceanview/Merced/Ingleside,1,-122.45603759881043,37.711407963272656
2018-05-01,Larceny Theft,Sunset/Parkside,1,-122.47655429070105,37.756110214216584
2018-01-01,Motor Vehicle Theft,Lone Mountain/USF,1,-122.45009230346619,37.782116602343244
2019-06-01,Drug Offense,Nob Hill,1,-122.41519297324703,37.79680450254801
2019-08-01,Assault,Oceanview/Merced/Ingleside,1,-122.45905486243203,37.71575794000521
2024-03-01,Larceny Theft,Portola,1,-122.4030990600586,37.72643280029297
2019-09-01,Other Miscellaneous,Excelsior,1,-122.43238518772584,37.719298461387545
2022-12-01,Assault,Visitacion Valley,2,-122.40245948022154,37.71217948507751
2024-01-01,Other Miscellaneous,Outer Mission,1,-122.44255065917969,37.71961975097656
2020-04-01,Warrant,Mission,1,-122.41717529296875,37.761966705322266
2023-12-01,Arson,South of Market,1,-122.41040149389688,37.77878537156561
2023-09-01,Suspicious Occ,Tenderloin,1,-122.40987396240234,37.787147521972656
2024-07-01,Fraud,Chinatown,1,-122.40790557861328,37.79405975341797
2019-09-01,Larceny Theft,Excelsior,1,-122.43633270263672,37.71695327758789
2018-08-01,Assault,Tenderloin,1,-122.41640107183976,37.777722750028566
2022-12-01,Robbery,Lone Mountain/USF,1,-122.45300333210426,37.774970753354275
2019-08-01,Drug Offense,Mission,2,-122.41944122314453,37.76271438598633
2023-12-01,Larceny Theft,South of Market,1,-122.40969326320398,37.78175432665782
2021-01-01,Larceny Theft,Outer Mission,1,-122.43112182617188,37.73318099975586
2023-02-01,Embezzlement,Inner Richmond,1,-122.46535287180907,37.78096549033097
2024-09-01,Motor Vehicle Theft,Western Addition,3,-122.42156982421875,37.786617279052734
2021-01-01,Non-Criminal,Castro/Upper Market,2,-122.42591857910156,37.759830474853516
2022-03-01,Larceny Theft,Presidio Heights,1,-122.45462036132812,37.78403091430664
2021-05-01,Other Miscellaneous,Bernal Heights,1,-122.40609253902966,37.74700983085215
2023-12-01,Assault,Bayview Hunters Point,1,-122.4021400102198,37.73089560702131
2024-08-01,Weapons Offense,Tenderloin,1,-122.41588592529297,37.78351593017578
2019-03-01,Fraud,Visitacion Valley,2,-122.39982814449347,37.716650148438404
2022-02-01,Motor Vehicle Theft,South of Market,1,-122.40993824145319,37.77841628146485
