per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2018-09-01,Embezzlement,Western Addition,1,-122.42410820197163,37.782477050575544
2018-09-01,Embezzlement,Western Addition,2,-122.42214537963808,37.788942623294176
2018-10-01,Embezzlement,Bayview Hunters Point,2,-122.40155792236328,37.734886169433594
2018-10-01,Embezzlement,Bayview Hunters Point,1,-122.38775634765625,37.75283432006836
2018-10-01,Embezzlement,Bernal Heights,1,-122.4220273293475,37.733140442947494
2018-10-01,Embezzlement,Chinatown,1,-122.40240244493764,37.79655456585492
2018-10-01,Embezzlement,Financial District/South Beach,2,-122.3900146484375,37.790828704833984
2018-10-01,Embezzlement,Inner Richmond,1,-122.46708629614174,37.77522282820805
2018-10-01,Embezzlement,Lone Mountain/USF,2,-122.4458205129012,37.782488031626265
2018-10-01,Embezzlement,Mission,1,-122.42204284667969,37.76654052734375
2018-10-01,Embezzlement,Nob Hill,1,-122.41043324691944,37.78995142325706
2018-10-01,Embezzlement,Nob Hill,1,-122.40859504581255,37.78922561367261
2018-10-01,Embezzlement,Outer Richmond,1,-122.50159788934825,37.775519960358515
2018-10-01,Embezzlement,Russian Hill,1,-122.42055996630992,37.806657732348235
2018-10-01,Embezzlement,Russian Hill,1,-122.42510952213698,37.804145844453586
2018-10-01,Embezzlement,South of Market,1,-122.39706420898438,37.778751373291016
2018-10-01,Embezzlement,South of Market,1,-122.41006277137103,37.77499179106878
2018-10-01,Embezzlement,South of Market,1,-122.40700149161678,37.77004977136961
2018-10-01,Embezzlement,South of Market,1,-122.39893033231291,37.78378493292431
2018-10-01,Embezzlement,Sunset/Parkside,1,-122.49044354601376,37.73405049602901
2018-10-01,Embezzlement,Sunset/Parkside,1,-122.48570251464844,37.76318359375
2018-10-01,Embezzlement,Tenderloin,1,-122.4131480505296,37.780993781477434
2018-10-01,Embezzlement,Tenderloin,1,-122.4189932746152,37.782169269140326
2018-10-01,Embezzlement,Tenderloin,1,-122.41241455078125,37.78300476074219
2018-11-01,Embezzlement,Bayview Hunters Point,1,-122.39704283791049,37.74597422469076
2018-11-01,Embezzlement,Financial District/South Beach,2,-122.40733704162238,37.784560141211806
2018-11-01,Embezzlement,Financial District/South Beach,1,-122.39340794016304,37.790612669467755
2018-11-01,Embezzlement,Financial District/South Beach,1,-122.3991494206857,37.79516338496063
2018-11-01,Embezzlement,Financial District/South Beach,1,-122.40105438232422,37.798580169677734
2018-11-01,Embezzlement,Inner Sunset,1,-122.45771789550781,37.764808654785156
2018-11-01,Embezzlement,Inner Sunset,1,-122.45771818958592,37.76481006765861
2018-11-01,Embezzlement,Mission,1,-122.40669900268833,37.75683373380551
2018-11-01,Embezzlement,Mission,2,-122.41073071858334,37.76817786907554
2018-11-01,Embezzlement,Mission,1,-122.41452608925644,37.77140464965421
2018-11-01,Embezzlement,North Beach,1,-122.40833228298,37.80436707575913
2018-11-01,Embezzlement,Potrero Hill,1,-122.40352630615234,37.76472473144531
2018-11-01,Embezzlement,Presidio Heights,1,-122.44907940590281,37.7823143732134
2018-11-01,Embezzlement,Russian Hill,1,-122.41890716552734,37.806861877441406
