per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2022-01-01,Larceny Theft,McLaren Park,1,-122.41791435720111,37.722626873762586
2020-02-01,Drug Offense,Western Addition,1,-122.42330825256187,37.7868683661603
2020-02-01,Larceny Theft,Bayview Hunters Point,1,-122.39276042397816,37.73072896016943
2021-12-01,Missing Person,Sunset/Parkside,1,-122.5004653930664,37.743831634521484
2019-04-01,Warrant,Mission,1,-122.42063903808594,37.766624450683594
2020-11-01,Miscellaneous Investigation,Inner Richmond,1,-122.46334838867188,37.782989501953125
2020-01-01,Motor Vehicle Theft,Financial District/South Beach,1,-122.39515686035156,37.78430938720703
2019-06-01,Assault,Sunset/Parkside,1,-122.48355102539062,37.76327896118164
2020-01-01,Assault,Nob Hill,1,-122.42011607573366,37.78775665157557
2020-05-01,Assault,Bayview Hunters Point,1,-122.39277593098687,37.73503810034585
2020-12-01,Robbery,Western Addition,1,-122.43080139160156,37.782569885253906
2023-09-01,Burglary,Financial District/South Beach,1,-122.3883060691773,37.78179823456385
2018-01-01,Larceny Theft,Castro/Upper Market,4,-122.42746205880601,37.76877049785351
2024-10-01,Non-Criminal,Outer Richmond,3,-122.48794555664062,37.779945373535156
2025-03-01,Miscellaneous Investigation,South of Market,1,-122.40928649902344,37.779659271240234
2018-07-01,Fraud,Financial District/South Beach,1,-122.39826202392578,37.791717529296875
2022-09-01,Larceny Theft,Outer Mission,1,-122.46460805049662,37.70963986674129
2018-11-01,Lost Property,Mission,1,-122.41920604493745,37.7602353540718
2021-12-01,Malicious Mischief,Nob Hill,1,-122.4153823852539,37.79774856567383
2019-11-01,Forgery And Counterfeiting,Outer Richmond,1,-122.50132751464844,37.771785736083984
2020-12-01,Burglary,Inner Richmond,1,-122.4693603515625,37.7769889831543
2022-09-01,Suspicious Occ,Outer Mission,1,-122.42639116629013,37.73367501603134
2018-04-01,Assault,Financial District/South Beach,2,-122.40733337402344,37.78456115722656
2018-04-01,Larceny Theft,Sunset/Parkside,1,-122.49818952795059,37.74205567451305
2018-06-01,Larceny Theft,Presidio Heights,2,-122.44453009101932,37.783137111823876
2022-09-01,Other Miscellaneous,Lakeshore,1,-122.49835968017578,37.71369552612305
2025-02-01,Burglary,Marina,1,-122.43704223632812,37.804359436035156
2025-03-01,Non-Criminal,Financial District/South Beach,1,-122.39427947998047,37.78992462158203
2022-06-01,Recovered Vehicle,Portola,1,-122.40607452392578,37.72565841674805
2021-01-01,Malicious Mischief,Excelsior,2,-122.42839050292969,37.73078918457031
2019-08-01,Larceny Theft,Potrero Hill,1,-122.38973281671167,37.76298610583481
2020-05-01,Robbery,Tenderloin,1,-122.41613809985034,37.780614965813264
2023-05-01,Non-Criminal,Financial District/South Beach,1,-122.38877943718775,37.78689867924955
2018-02-01,Suspicious Occ,Sunset/Parkside,1,-122.50004577636719,37.75320053100586
