per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2019-09-01,Other Miscellaneous,Bernal Heights,1,-122.40493774414062,37.74822235107422
2018-10-01,Non-Criminal,South of Market,1,-122.40715948914875,37.77973890462704
2022-04-01,Assault,Marina,1,-122.44212341308594,37.80485153198242
2023-03-01,Assault,Mission,3,-122.41901397705078,37.75220489501953
2021-04-01,Larceny Theft,Nob Hill,1,-122.4156723022461,37.79397201538086
2018-06-01,Other Miscellaneous,Tenderloin,2,-122.41386413574219,37.781864166259766
2022-08-01,Other Miscellaneous,South of Market,1,-122.40725467595034,37.78211941829001
2024-04-01,Malicious Mischief,Noe Valley,1,-122.4425277709961,37.75238037109375
2023-05-01,Missing Person,Bayview Hunters Point,2,-122.38921984741467,37.73585632338393
2023-05-01,Larceny Theft,Financial District/South Beach,2,-122.39650448774395,37.79309708139333
2024-06-01,Larceny Theft,Bayview Hunters Point,1,-122.38980102539062,37.725791931152344
2024-08-01,Assault,Bayview Hunters Point,1,-122.38958740234375,37.73795700073242
2021-12-01,Recovered Vehicle,Mission,1,-122.41344451904297,37.757362365722656
2019-10-01,Larceny Theft,Russian Hill,3,-122.42105287513705,37.792383252181914
2018-10-01,Non-Criminal,Tenderloin,2,-122.41169738769531,37.78117752075195
2024-05-01,Motor Vehicle Theft,Excelsior,1,-122.42608642578125,37.73013687133789
2018-07-01,Missing Person,Treasure Island,1,-122.3712458991155,37.817823897791946
2021-08-01,Non-Criminal,Nob Hill,1,-122.4166386980169,37.787245209374895
2018-01-01,Larceny Theft,Portola,1,-122.40756225585938,37.7292594909668
2018-12-01,Larceny Theft,Castro/Upper Market,1,-122.43287139563154,37.761820518025026
2023-12-01,Fire Report,South of Market,1,-122.40928340438033,37.77965775127483
2021-11-01,Recovered Vehicle,Portola,1,-122.40754699707031,37.73370361328125
2019-05-01,Assault,South of Market,1,-122.40700149161678,37.77004977136961
2019-02-01,Weapons Offense,Potrero Hill,1,-122.39859315175997,37.75368474505065
2022-12-01,Warrant,Financial District/South Beach,1,-122.39494023853163,37.79184208934715
2023-01-01,Other,Tenderloin,1,-122.41297149658203,37.785789489746094
2018-11-01,Recovered Vehicle,Mission,1,-122.41515350341797,37.76369857788086
2023-10-01,Miscellaneous Investigation,South of Market,2,-122.40363311767578,37.77516174316406
2020-06-01,Weapons Carrying Etc,Tenderloin,2,-122.41550518013352,37.7816542606277
2023-05-01,Arson,Bayview Hunters Point,1,-122.40697479248047,37.739566802978516
2023-08-01,Warrant,Marina,1,-122.4374771118164,37.80157470703125
2018-02-01,Other Miscellaneous,Bayview Hunters Point,1,-122.38680010758642,37.72598566549406
2024-01-01,Other Miscellaneous,Hayes Valley,1,-122.42781829833984,37.775787353515625
2022-11-01,Drug Offense,Tenderloin,1,-122.41714477539062,37.78144836425781
2023-05-01,Non-Criminal,Sunset/Parkside,1,-122.50890350341797,37.75654983520508
2025-02-01,Malicious Mischief,Mission,1,-122.40424346923828,37.75184631347656
2019-04-01,Forgery And Counterfeiting,Bayview Hunters Point,1,-122.38288879394531,37.730342864990234
2021-01-01,Burglary,Mission,1,-122.41687248251154,37.75876422799191
2018-08-01,Larceny Theft,Financial District/South Beach,2,-122.40206909179688,37.78872299194336
