per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2018-11-01,Missing Person,Oceanview/Merced/Ingleside,1,-122.47043908800363,37.712179048973425
2018-11-01,Missing Person,Oceanview/Merced/Ingleside,1,-122.46529972235949,37.714286975792135
2018-11-01,Missing Person,Oceanview/Merced/Ingleside,1,-122.4526418474236,37.71737565355466
2018-11-01,Missing Person,Outer Mission,1,-122.43222045898438,37.73078155517578
2018-11-01,Missing Person,Outer Mission,1,-122.43222051623954,37.73078043229656
2018-11-01,Missing Person,Outer Mission,2,-122.44306945800781,37.7249870300293
2018-11-01,Missing Person,Outer Mission,1,-122.44306587712263,37.72498829635846
2018-11-01,Missing Person,Outer Richmond,1,-122.49209594726562,37.77782440185547
2018-11-01,Missing Person,Outer Richmond,1,-122.48380279541016,37.78207778930664
2018-11-01,Missing Person,Outer Richmond,1,-122.49023107953556,37.78177541825027
2018-11-01,Missing Person,Outer Richmond,1,-122.50816055313074,37.77709259567638
2018-11-01,Missing Person,Outer Richmond,2,-122.51016998291016,37.77512741088867
2018-11-01,Missing Person,Outer Richmond,1,-122.51016880881625,37.77512752507467
2018-11-01,Missing Person,Pacific Heights,2,-122.43091583251953,37.79113006591797
2018-11-01,Missing Person,Pacific Heights,1,-122.43126294779938,37.79288864062453
2018-11-01,Missing Person,Pacific Heights,1,-122.42434051792853,37.79196536826223
2018-11-01,Missing Person,Pacific Heights,2,-122.42416381835938,37.791080474853516
2018-11-01,Missing Person,Pacific Heights,2,-122.42926981744945,37.79133863580754
2018-11-01,Missing Person,Portola,1,-122.40409970415111,37.7288349976921
2018-11-01,Missing Person,Presidio Heights,2,-122.44540405273438,37.787437438964844
2018-11-01,Missing Person,Russian Hill,1,-122.42530059814453,37.805076599121094
2018-11-01,Missing Person,South of Market,1,-122.40474700927734,37.7742805480957
2018-11-01,Missing Person,South of Market,1,-122.40547943115234,37.776161193847656
2018-11-01,Missing Person,South of Market,1,-122.40616285916312,37.778942760437076
2018-11-01,Missing Person,South of Market,1,-122.40352964283514,37.77769982632851
2018-11-01,Missing Person,South of Market,1,-122.40352630615234,37.7776985168457
2018-11-01,Missing Person,South of Market,1,-122.39976258647586,37.77737199450485
2018-11-01,Missing Person,South of Market,1,-122.40816079455212,37.7805353858225
2018-11-01,Missing Person,South of Market,1,-122.40928649902344,37.779659271240234
2018-11-01,Missing Person,South of Market,1,-122.41241455078125,37.778045654296875
2018-11-01,Missing Person,South of Market,1,-122.4124133449216,37.77804532780479
2018-11-01,Missing Person,South of Market,2,-122.41315460205078,37.77745819091797
2018-11-01,Missing Person,South of Market,1,-122.4141732061619,37.77580068534641
2018-11-01,Missing Person,South of Market,11,-122.41262817382812,37.774566650390625
2018-11-01,Missing Person,South of Market,4,-122.41262715459183,37.77456496882312
2018-11-01,Missing Person,South of Market,1,-122.41358947753906,37.774662017822266
2018-11-01,Missing Person,South of Market,2,-122.40728759765625,37.77630615234375
2018-11-01,Missing Person,South of Market,1,-122.40968304216152,37.772837756469265
2018-11-01,Missing Person,South of Market,1,-122.40895216005933,37.78328785199654
2018-11-01,Missing Person,South of Market,1,-122.40924544400873,37.781398133437946
2018-11-01,Missing Person,South of Market,1,-122.4058310124795,37.78574398866823
2018-11-01,Missing Person,Sunset/Parkside,1,-122.50328826904297,37.73809814453125
2018-11-01,Missing Person,Sunset/Parkside,1,-122.49152390119302,37.73861424773201
2018-11-01,Missing Person,Sunset/Parkside,11,-122.48507690429688,37.73889923095703
2018-11-01,Missing Person,Sunset/Parkside,3,-122.48507449528636,37.738899869536326
2018-11-01,Missing Person,Sunset/Parkside,1,-122.48118121642418,37.744681182378415
2018-11-01,Missing Person,Sunset/Parkside,2,-122.48867797851562,37.74435043334961
2018-11-01,Missing Person,Sunset/Parkside,2,-122.48543735509072,37.75945391804603
2018-11-01,Missing Person,Sunset/Parkside,1,-122.4907944100113,37.759217524685155
2018-11-01,Missing Person,Sunset/Parkside,2,-122.49306812552047,37.76099229846225
2018-11-01,Missing Person,Sunset/Parkside,1,-122.50446319580078,37.754878997802734
2018-11-01,Missing Person,Sunset/Parkside,1,-122.50647735595703,37.7529182434082
2018-11-01,Missing Person,Sunset/Parkside,3,-122.50647634271873,37.75291676213537
2018-11-01,Missing Person,Tenderloin,1,-122.41169993118794,37.78117721773047
2018-11-01,Missing Person,Tenderloin,1,-122.4136734008789,37.78092575073242
2018-11-01,Missing Person,Tenderloin,1,-122.4131480505296,37.780993781477434
2018-11-01,Missing Person,Tenderloin,1,-122.4186019897461,37.7802619934082
2018-11-01,Missing Person,Tenderloin,2,-122.41640107183976,37.777722750028566
2018-11-01,Missing Person,Tenderloin,1,-122.41288124058862,37.785353822100895
2018-11-01,Missing Person,Tenderloin,1,-122.41253120281364,37.78776680655961
2018-11-01,Missing Person,Tenderloin,1,-122.41790008544922,37.7851676940918
2018-11-01,Missing Person,Tenderloin,1,-122.41799627043912,37.785641708798344
2018-11-01,Missing Person,Tenderloin,2,-122.4146172088293,37.785582473554015
2018-11-01,Missing Person,Tenderloin,1,-122.4144287109375,37.7846565246582
