per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2021-11-01,Missing Person,Golden Gate Park,1,-122.46751510674217,37.765877245143045
2024-09-01,Robbery,Mission,1,-122.4204330444336,37.76337432861328
2023-09-01,Motor Vehicle Theft,Lone Mountain/USF,1,-122.45512390136719,37.77702713012695
2021-03-01,Suspicious Occ,Chinatown,1,-122.40682121719094,37.794197956472146
2023-06-01,Weapons Offense,Tenderloin,1,-122.4180908203125,37.786102294921875
2022-06-01,Malicious Mischief,Chinatown,1,-122.40528839821003,37.79690905664644
2019-09-01,Burglary,Financial District/South Beach,1,-122.40433292406829,37.79072193376572
2024-04-01,Larceny Theft,Hayes Valley,2,-122.43448638916016,37.77541732788086
2023-03-01,Lost Property,Japantown,1,-122.42978259351794,37.78556384617361
2018-08-01,Malicious Mischief,Visitacion Valley,1,-122.41876599574823,37.71193343102876
2018-03-01,Larceny Theft,Bayview Hunters Point,1,-122.38813781738281,37.71823501586914
2022-12-01,Burglary,Financial District/South Beach,2,-122.39118194580078,37.78745651245117
2023-06-01,Other Miscellaneous,Nob Hill,1,-122.4161148071289,37.79301452636719
2023-04-01,Larceny Theft,Tenderloin,1,-122.4144287109375,37.7846565246582
2019-12-01,Recovered Vehicle,Bayview Hunters Point,1,-122.39373779296875,37.72140884399414
2022-06-01,Assault,Visitacion Valley,1,-122.41389269375372,37.71431505416379
2018-06-01,Assault,Mission,1,-122.41241642692775,37.765489808055165
2021-10-01,Missing Person,Bayview Hunters Point,1,-122.39766569621433,37.73686374466345
2025-03-01,Fraud,Mission,1,-122.41048431396484,37.76560592651367
2024-03-01,Motor Vehicle Theft,Bayview Hunters Point,1,-122.38639831542969,37.738983154296875
2021-09-01,Non-Criminal,Visitacion Valley,1,-122.41765594482422,37.70947265625
2018-11-01,Case Closure,Sunset/Parkside,1,-122.47648596963732,37.73927734051436
2024-09-01,Assault,Bayview Hunters Point,1,-122.40218353271484,37.750579833984375
2018-06-01,Larceny Theft,Golden Gate Park,3,-122.50827666944072,37.769233921926144
2019-02-01,Non-Criminal,Haight Ashbury,1,-122.44035770593106,37.770847433967646
2024-04-01,Traffic Collision,South of Market,1,-122.4061508178711,37.77808380126953
2023-09-01,nan,Outer Richmond,1,-122.50936831214531,37.778965166359406
2019-08-01,Larceny Theft,West of Twin Peaks,3,-122.4511466676976,37.73153684611398
2019-12-01,Robbery,Bernal Heights,1,-122.42237854003906,37.73384094238281
2020-07-01,Other Miscellaneous,Financial District/South Beach,3,-122.40840155198468,37.78829319282882
2021-04-01,Other Miscellaneous,Tenderloin,1,-122.41644912401847,37.78631021732119
2019-12-01,Malicious Mischief,South of Market,2,-122.40363551943442,37.7751608100771
2023-11-01,Burglary,Japantown,1,-122.44153717409976,37.78503589838039
2025-01-01,Warrant,Castro/Upper Market,1,-122.42745971679688,37.76877212524414
2023-02-01,Lost Property,Glen Park,1,-122.43768292630257,37.743608582140304
2021-08-01,Larceny Theft,Castro/Upper Market,2,-122.43088215407568,37.76437350953744
2019-01-01,Missing Person,South of Market,1,-122.40968304216152,37.772837756469265
2019-08-01,Larceny Theft,North Beach,1,-122.40675021815312,37.80445525161756
2018-03-01,Larceny Theft,Financial District/South Beach,3,-122.400146484375,37.79413604736328
2021-11-01,Robbery,Castro/Upper Market,1,-122.4350007026991,37.76088893209152
2018-06-01,Drug Offense,Tenderloin,2,-122.41386413574219,37.781864166259766
2021-02-01,Malicious Mischief,Tenderloin,1,-122.40849315881205,37.78445272883687
2018-01-01,Suspicious Occ,Glen Park,1,-122.43991979520966,37.737789136006874
2025-01-01,Other Miscellaneous,Lone Mountain/USF,1,-122.45674896240234,37.776824951171875
2020-07-01,Offences Against The Family And Children,Bayview Hunters Point,1,-122.39296508760687,37.73796120471815
2022-02-01,Larceny Theft,Mission,6,-122.41966897380142,37.76505133632968
2018-10-01,Larceny Theft,Tenderloin,3,-122.41790141130261,37.785167213738916
2019-02-01,Larceny Theft,South of Market,1,-122.41410689674207,37.776707686920346
2019-09-01,Larceny Theft,Financial District/South Beach,1,-122.4069595336914,37.789432525634766
2021-03-01,Fraud,Outer Mission,1,-122.45454674100469,37.71020725346082
2021-12-01,Larceny Theft,Mission,2,-122.42395924405315,37.76316782362078
2023-02-01,Other Offenses,Mission,1,-122.41905212402344,37.75863265991211
2019-02-01,Assault,Tenderloin,1,-122.4144287109375,37.7846565246582
2023-05-01,Larceny Theft,Presidio Heights,1,-122.44279479980469,37.78288650512695
2022-11-01,Assault,Mission,3,-122.41901397705078,37.75220489501953
2023-07-01,Motor Vehicle Theft,Lakeshore,1,-122.48301534194144,37.7204499957522
2019-01-01,Warrant,Mission,1,-122.41775512695312,37.769813537597656
