per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2022-02-01,Robbery,Excelsior,1,-122.43531036376953,37.72400665283203
2022-11-01,Larceny Theft,South of Market,2,-122.40725467595034,37.78211941829001
2021-11-01,Traffic Collision,South of Market,1,-122.40750194432596,37.77210439167875
2021-08-01,Larceny Theft,Tenderloin,1,-122.41329483164614,37.78738363279434
2020-12-01,Larceny Theft,Sunset/Parkside,2,-122.48520463585236,37.74075806778127
2022-10-01,Warrant,Castro/Upper Market,1,-122.4258434235595,37.7590293965877
2022-05-01,Assault,Mission,1,-122.40675777824626,37.74876647815139
2021-01-01,Larceny Theft,Financial District/South Beach,1,-122.39427622920932,37.78992622888631
2020-02-01,Assault,Tenderloin,1,-122.41443019938555,37.78465714011983
2021-02-01,Lost Property,Mission,1,-122.41748809814453,37.76518249511719
2022-07-01,Weapons Offense,Tenderloin,1,-122.40849315881205,37.78445272883687
2021-10-01,Burglary,Tenderloin,1,-122.41790008544922,37.7851676940918
2019-09-01,Malicious Mischief,Glen Park,1,-122.42765222308554,37.73966839914163
2020-02-01,Other Miscellaneous,Tenderloin,1,-122.41954803466797,37.78496170043945
2022-12-01,Larceny Theft,Nob Hill,1,-122.41043090820312,37.78995132446289
2024-09-01,Malicious Mischief,Bayview Hunters Point,1,-122.38626861572266,37.74574661254883
2021-02-01,Larceny Theft,Pacific Heights,1,-122.43345642089844,37.78702163696289
2021-07-01,Robbery,Bayview Hunters Point,1,-122.3920669555664,37.72329330444336
2020-07-01,Assault,nan,1,-122.48572540283203,37.70808410644531
2020-02-01,Forgery And Counterfeiting,Bernal Heights,1,-122.40557098388672,37.74502944946289
2020-08-01,Assault,Tenderloin,1,-122.41927343381671,37.78356778488696
2019-03-01,Malicious Mischief,Financial District/South Beach,1,-122.40048217773438,37.795875549316406
2021-06-01,Motor Vehicle Theft,Tenderloin,1,-122.40930938720703,37.78434753417969
2020-09-01,Suspicious Occ,Hayes Valley,1,-122.43119861059851,37.7758343406229
2019-04-01,Malicious Mischief,Outer Mission,1,-122.45767030673143,37.709539891678034
2019-05-01,Robbery,Potrero Hill,1,-122.38831553235394,37.75793970427954
2021-09-01,Missing Person,South of Market,1,-122.40815734863281,37.78053665161133
2021-12-01,Other Miscellaneous,Financial District/South Beach,1,-122.4014892578125,37.78582763671875
2022-08-01,Traffic Collision,Tenderloin,1,-122.41694760620521,37.780470340397024
2018-10-01,Suspicious Occ,South of Market,1,-122.40629596589986,37.77551415340742
2018-04-01,Non-Criminal,Outer Mission,1,-122.44343127005364,37.71697022073617
2024-05-01,Offences Against The Family And Children,Mission,2,-122.41096496582031,37.76042556762695
2019-05-01,Robbery,Western Addition,1,-122.4235413079694,37.77967358513161
2019-09-01,Drug Offense,Haight Ashbury,2,-122.45186614990234,37.769378662109375
2021-04-01,Motor Vehicle Theft,Tenderloin,1,-122.416259765625,37.785377502441406
2020-09-01,Motor Vehicle Theft,Visitacion Valley,1,-122.39993286132812,37.716209411621094
