per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2020-10-01,Larceny Theft,Russian Hill,1,-122.41867166986304,37.79733382877922
2020-10-01,Larceny Theft,Russian Hill,2,-122.41905212402344,37.799198150634766
2020-10-01,Larceny Theft,Russian Hill,1,-122.41904878031124,37.7991984375206
2020-10-01,Larceny Theft,Russian Hill,2,-122.42106330054844,37.800833809357144
2020-10-01,Larceny Theft,Russian Hill,1,-122.42125701904297,37.8017578125
2020-10-01,Larceny Theft,Russian Hill,2,-122.42125755912416,37.80175841597838
2020-10-01,Larceny Theft,Russian Hill,1,-122.41961669921875,37.80199432373047
2020-10-01,Larceny Theft,Russian Hill,2,-122.41961397441787,37.801994861944884
2020-10-01,Larceny Theft,Russian Hill,1,-122.41907501220703,37.80110549926758
2020-10-01,Larceny Theft,Russian Hill,1,-122.41787719726562,37.80170822143555
2020-10-01,Larceny Theft,Russian Hill,2,-122.41787748900317,37.80170674982928
2020-10-01,Larceny Theft,Russian Hill,1,-122.4160385131836,37.8010139465332
2020-10-01,Larceny Theft,Russian Hill,1,-122.41468120778141,37.80262114741634
2020-10-01,Larceny Theft,Russian Hill,2,-122.41796875,37.80220031738281
2020-10-01,Larceny Theft,Russian Hill,2,-122.41796623042116,37.80220130787601
2020-10-01,Larceny Theft,Russian Hill,1,-122.41669632740751,37.80427681522903
2020-10-01,Larceny Theft,Russian Hill,1,-122.41815185546875,37.80313491821289
2020-10-01,Larceny Theft,Russian Hill,1,-122.41815109318372,37.80313539815936
2020-10-01,Larceny Theft,Russian Hill,1,-122.42346954345703,37.80435562133789
2020-10-01,Larceny Theft,Russian Hill,1,-122.42346605424164,37.80435492381118
2020-10-01,Larceny Theft,Russian Hill,2,-122.42491912841797,37.80320739746094
2020-10-01,Larceny Theft,Russian Hill,1,-122.42491880507073,37.80320550752961
2020-10-01,Larceny Theft,Russian Hill,1,-122.42510986328125,37.80414581298828
2020-10-01,Larceny Theft,Russian Hill,1,-122.42510952213698,37.804145844453586
2020-10-01,Larceny Theft,Russian Hill,1,-122.42229461669922,37.802589416503906
2020-10-01,Larceny Theft,Russian Hill,1,-122.4222928427292,37.80259121526466
2020-10-01,Larceny Theft,Russian Hill,1,-122.42271423339844,37.80062484741211
2020-10-01,Larceny Theft,Russian Hill,1,-122.42289733886719,37.800601959228516
2020-10-01,Larceny Theft,Russian Hill,1,-122.4241705655949,37.7994845314223
2020-10-01,Larceny Theft,Russian Hill,1,-122.42233695100904,37.79876157820869
2020-10-01,Larceny Theft,Russian Hill,1,-122.42214965820312,37.79782485961914
2020-10-01,Larceny Theft,Russian Hill,2,-122.42214777604057,37.79782495065773
2020-10-01,Larceny Theft,Russian Hill,1,-122.42379296546005,37.7976165808776
2020-10-01,Larceny Theft,Russian Hill,1,-122.42398214567397,37.79855245267023
2020-10-01,Larceny Theft,Russian Hill,2,-122.42200469970703,37.80549621582031
2020-10-01,Larceny Theft,Russian Hill,5,-122.42200682265661,37.80549664761133
2020-10-01,Larceny Theft,Russian Hill,1,-122.42365264892578,37.8052864074707
2020-10-01,Larceny Theft,Russian Hill,2,-122.42365507596732,37.80528698382421
2020-10-01,Larceny Theft,Russian Hill,1,-122.42219543457031,37.806434631347656
2020-10-01,Larceny Theft,Seacliff,1,-122.47657515018977,37.786128280764366
2020-10-01,Larceny Theft,Seacliff,1,-122.4880599975586,37.78868103027344
2020-10-01,Larceny Theft,Seacliff,1,-122.48964135506954,37.78748651536362
2020-10-01,Larceny Theft,Seacliff,1,-122.48821744658856,37.78373715070546
2020-10-01,Larceny Theft,Seacliff,2,-122.49311828613281,37.78657913208008
2020-10-01,Larceny Theft,South of Market,1,-122.40542473566995,37.77129635185078
2020-10-01,Larceny Theft,South of Market,1,-122.40374755859375,37.77262496948242
2020-10-01,Larceny Theft,South of Market,1,-122.39430236816406,37.78009033203125
2020-10-01,Larceny Theft,South of Market,1,-122.39630889892578,37.78009796142578
2020-10-01,Larceny Theft,South of Market,1,-122.39653063923612,37.7783268304671
2020-10-01,Larceny Theft,South of Market,1,-122.39498148165923,37.77708933199535
2020-10-01,Larceny Theft,South of Market,1,-122.40021514892578,37.77419662475586
2020-10-01,Larceny Theft,South of Market,1,-122.40363551943442,37.7751608100771
2020-10-01,Larceny Theft,South of Market,2,-122.40506744384766,37.77806854248047
2020-10-01,Larceny Theft,South of Market,1,-122.4061508178711,37.77808380126953
2020-10-01,Larceny Theft,South of Market,1,-122.40561526782413,37.77850510385514
2020-10-01,Larceny Theft,South of Market,1,-122.40296173095703,37.77814865112305
2020-10-01,Larceny Theft,South of Market,1,-122.40352630615234,37.7776985168457
2020-10-01,Larceny Theft,South of Market,1,-122.40237426757812,37.779457092285156
2020-10-01,Larceny Theft,South of Market,2,-122.40392303466797,37.78070068359375
2020-10-01,Larceny Theft,South of Market,2,-122.40392088280285,37.780699048573226
2020-10-01,Larceny Theft,South of Market,6,-122.40571594238281,37.780879974365234
2020-10-01,Larceny Theft,South of Market,2,-122.40870666503906,37.78097152709961
2020-10-01,Larceny Theft,South of Market,1,-122.4087086749172,37.780971182329765
2020-10-01,Larceny Theft,South of Market,1,-122.40928649902344,37.779659271240234
2020-10-01,Larceny Theft,South of Market,1,-122.40928340438033,37.77965775127483
2020-10-01,Larceny Theft,South of Market,1,-122.40715948914875,37.77973890462704
2020-10-01,Larceny Theft,South of Market,2,-122.4066282007833,37.779314673752964
2020-10-01,Larceny Theft,South of Market,1,-122.40663146972656,37.77931594848633
2020-10-01,Larceny Theft,South of Market,1,-122.40701293945312,37.777400970458984
2020-10-01,Larceny Theft,South of Market,1,-122.40938700711665,37.777977086075
2020-10-01,Larceny Theft,South of Market,1,-122.40883267867663,37.77841553390059
2020-10-01,Larceny Theft,South of Market,1,-122.40827178955078,37.77886199951172
2020-10-01,Larceny Theft,South of Market,1,-122.40827158967764,37.778860686349766
2020-10-01,Larceny Theft,South of Market,2,-122.41187022703075,37.77761914280685
2020-10-01,Larceny Theft,South of Market,2,-122.4131576926893,37.77745741894575
2020-10-01,Larceny Theft,South of Market,1,-122.41629170279316,37.77749384266056
2020-10-01,Larceny Theft,South of Market,4,-122.41414642333984,37.77824020385742
2020-10-01,Larceny Theft,South of Market,2,-122.41532135009766,37.77671813964844
2020-10-01,Larceny Theft,South of Market,1,-122.41471100473302,37.77623051953945
2020-10-01,Larceny Theft,South of Market,1,-122.4141732061619,37.77580068534641
2020-10-01,Larceny Theft,South of Market,1,-122.41513061523438,37.7758903503418
2020-10-01,Larceny Theft,South of Market,1,-122.41657257080078,37.77390670776367
2020-10-01,Larceny Theft,South of Market,1,-122.41537161014031,37.77484408415591
2020-10-01,Larceny Theft,South of Market,2,-122.4139404296875,37.77437973022461
2020-10-01,Larceny Theft,South of Market,1,-122.41217041015625,37.774200439453125
2020-10-01,Larceny Theft,South of Market,1,-122.41316110973679,37.77499175043618
2020-10-01,Larceny Theft,South of Market,2,-122.4137181543595,37.77543698128962
2020-10-01,Larceny Theft,South of Market,1,-122.41261291503906,37.77702713012695
2020-10-01,Larceny Theft,South of Market,2,-122.41215515136719,37.77666091918945
2020-10-01,Larceny Theft,South of Market,1,-122.41107177734375,37.775794982910156
2020-10-01,Larceny Theft,South of Market,2,-122.40838011465424,37.7763183872823
2020-10-01,Larceny Theft,South of Market,1,-122.4095230102539,37.77455139160156
2020-10-01,Larceny Theft,South of Market,1,-122.40851593017578,37.77375793457031
2020-10-01,Larceny Theft,South of Market,2,-122.40750194432596,37.77210439167875
2020-10-01,Larceny Theft,South of Market,3,-122.4090805053711,37.771732330322266
2020-10-01,Larceny Theft,South of Market,1,-122.40908314824856,37.77173210697335
2020-10-01,Larceny Theft,South of Market,1,-122.41007995605469,37.772525787353516
2020-10-01,Larceny Theft,South of Market,1,-122.41107177734375,37.77333450317383
2020-10-01,Larceny Theft,South of Market,1,-122.41282653808594,37.77281188964844
2020-10-01,Larceny Theft,South of Market,1,-122.4112777709961,37.77157974243164
2020-10-01,Larceny Theft,South of Market,1,-122.41067849395363,37.77205206601267
2020-10-01,Larceny Theft,South of Market,1,-122.40913437034878,37.77082024098187
2020-10-01,Larceny Theft,South of Market,3,-122.40699768066406,37.770050048828125
2020-10-01,Larceny Theft,South of Market,1,-122.41500165430014,37.77264947305175
2020-10-01,Larceny Theft,South of Market,3,-122.40895216005933,37.78328785199654
2020-10-01,Larceny Theft,South of Market,2,-122.40806579589844,37.783992767333984
2020-10-01,Larceny Theft,South of Market,2,-122.40718841552734,37.78329086303711
2020-10-01,Larceny Theft,South of Market,1,-122.40647888183594,37.78273010253906
2020-10-01,Larceny Theft,South of Market,1,-122.4096908569336,37.78175354003906
2020-10-01,Larceny Theft,South of Market,2,-122.40969326320398,37.78175432665782
2020-10-01,Larceny Theft,South of Market,1,-122.40924544400873,37.781398133437946
2020-10-01,Larceny Theft,South of Market,1,-122.40592956542969,37.78229522705078
2020-10-01,Larceny Theft,South of Market,1,-122.40284729003906,37.78154754638672
2020-10-01,Larceny Theft,South of Market,1,-122.4028493598664,37.78154661930716
2020-10-01,Larceny Theft,South of Market,1,-122.3998031616211,37.781497955322266
2020-10-01,Larceny Theft,South of Market,2,-122.40426635742188,37.78447723388672
2020-10-01,Larceny Theft,South of Market,1,-122.40583038330078,37.785743713378906
2020-10-01,Larceny Theft,South of Market,1,-122.4058310124795,37.78574398866823
2020-10-01,Larceny Theft,South of Market,1,-122.39794158935547,37.782997131347656
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50794154857728,37.74911093709113
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50715922078068,37.74727227214132
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.5062187339932,37.74918733442739
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50059751469497,37.745691977374904
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50274174097801,37.745597896394585
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50689679045985,37.743548248811635
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50422775211247,37.73618212314209
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.5064356078901,37.73795985156086
2020-10-01,Larceny Theft,Sunset/Parkside,2,-122.5022153974092,37.73814479607892
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50006255837205,37.734904899034014
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47604370117188,37.73269271850586
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47923278808594,37.732547760009766
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49044036865234,37.73405075073242
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49663599806227,37.733770842563096
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49913150744736,37.74014347789825
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49484972396432,37.74033260838693
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48734283447266,37.740665435791016
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47648596963732,37.73927734051436
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.4819894376434,37.740900099329984
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48426360978506,37.742673110989635
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.4789047241211,37.7429084777832
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47676086425781,37.743003845214844
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47676460087209,37.74300263165964
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47809600830078,37.74668502807617
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48130798339844,37.746543884277344
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49095153808594,37.746116638183594
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49978637695312,37.749473571777344
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.4988422505277,37.75138115987407
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49469114894923,37.75343744537977
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49816131591797,37.757022857666016
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.4874496459961,37.75749588012695
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48530663162096,37.75758933552469
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49027038289027,37.7517584989064
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47956085205078,37.752235412597656
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48289935733482,37.75395723424183
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48423767089844,37.75763702392578
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48436737060547,37.75950241088867
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47701088805827,37.761699373831405
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47900390625,37.75973892211914
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.4766845703125,37.75796890258789
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.47818756103516,37.76351547241211
2020-10-01,Larceny Theft,Sunset/Parkside,2,-122.4781908269142,37.76351475721804
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49011993408203,37.7648811340332
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.48998391136115,37.76299516517116
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49735260009766,37.76080322265625
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49735323490378,37.76080323336686
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49628448486328,37.76084899902344
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.49427044070329,37.76280601002799
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50070190429688,37.76252365112305
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50069817160046,37.7625220756754
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50498766474732,37.762332397560535
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50619149517162,37.76416613269253
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50833136915503,37.76407601862201
2020-10-01,Larceny Theft,Sunset/Parkside,2,-122.50819857393286,37.76219031110778
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50962217512917,37.76212728728012
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.5096206665039,37.76212692260742
2020-10-01,Larceny Theft,Sunset/Parkside,2,-122.50910949707031,37.75841522216797
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50592803955078,37.76042556762695
2020-10-01,Larceny Theft,Sunset/Parkside,2,-122.50592811171158,37.7604244265039
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50699920919232,37.760377065041865
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50137421614721,37.75688182178777
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50767371666304,37.75473633091508
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50527954101562,37.751094818115234
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50754578381816,37.75286945443449
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50540578928005,37.75296410962811
2020-10-01,Larceny Theft,Sunset/Parkside,1,-122.50647735595703,37.7529182434082
2020-10-01,Larceny Theft,Tenderloin,1,-122.41367636179726,37.780926854425914
2020-10-01,Larceny Theft,Tenderloin,1,-122.41694641113281,37.78047180175781
2020-10-01,Larceny Theft,Tenderloin,1,-122.41613809985034,37.780614965813264
2020-10-01,Larceny Theft,Tenderloin,1,-122.4186019897461,37.7802619934082
2020-10-01,Larceny Theft,Tenderloin,1,-122.42025756835938,37.780574798583984
2020-10-01,Larceny Theft,Tenderloin,2,-122.4175033569336,37.77654266357422
2020-10-01,Larceny Theft,Tenderloin,2,-122.41969299316406,37.77729797363281
2020-10-01,Larceny Theft,Tenderloin,1,-122.41969356688878,37.7772998550869
2020-10-01,Larceny Theft,Tenderloin,1,-122.41949462890625,37.77589416503906
2020-10-01,Larceny Theft,Tenderloin,1,-122.40987396240234,37.787147521972656
2020-10-01,Larceny Theft,Tenderloin,5,-122.40803527832031,37.78641128540039
2020-10-01,Larceny Theft,Tenderloin,6,-122.40803623744476,37.78640961281089
2020-10-01,Larceny Theft,Tenderloin,1,-122.4086685180664,37.7853889465332
2020-10-01,Larceny Theft,Tenderloin,1,-122.40866708530758,37.7853882479001
2020-10-01,Larceny Theft,Tenderloin,1,-122.40950012207031,37.785282135009766
2020-10-01,Larceny Theft,Tenderloin,1,-122.40949752694894,37.78528291631406
